,identifier,timestep,area,Species
2720,27,89,305.99999999999665,CF
2721,28,89,4.552358490173006e-12,CF
2722,29,89,305.9999999999887,CF
2723,30,89,305.999999999989,CF
2724,31,89,305.99999999998545,CF
2725,32,89,305.99999999999307,CF
2726,33,89,4.409361764601273e-12,CF
2727,34,89,305.9999999999927,CF
2728,35,89,3.974820472762943e-12,CF
2729,36,89,305.9999999999891,CF
2730,37,89,3.637978807091713e-12,CF
2731,38,89,305.9999999999953,CF
2732,39,89,3.635092227227601e-12,CF
2733,40,89,305.9999999999899,CF
2734,41,89,305.9999999999966,CF
2735,42,89,7.270184454455116e-12,CF
2736,43,89,305.9999999999893,CF
2737,44,89,305.9999999999899,CF
2738,45,89,305.9999999999782,CF
2739,46,89,305.9999999999827,CF
2740,47,89,306.0000000000002,CF
2741,48,89,4.722222612940658e-12,CF
2742,49,89,3.2274183325852877e-12,CF
2743,50,89,305.99999999998533,CF
2744,51,89,3.6350922272276443e-12,CF
2745,52,89,305.99999999996845,CF
2746,1,90,6752.6,MF
2747,2,90,26295.0,BL
2748,3,90,19246.000000000007,CF
2749,4,90,19246.000000000004,CF
2750,5,90,2.9103830456733704e-11,CF
2751,6,90,305.9999999999818,CF
2752,7,90,3.637978807091713e-12,CF
2753,8,90,7.275957614183426e-12,CF
2754,9,90,3.637978807091713e-12,CF
2755,10,90,3.637978807091713e-12,CF
2756,11,90,1.0913936421275137e-11,CF
2757,12,90,3.637978807091713e-12,CF
2758,13,90,7.275957614183426e-12,CF
2759,14,90,3.637978807091713e-12,CF
2760,15,90,3.637978807091713e-12,CF
2761,16,90,1.0913936421275139e-11,CF
2762,17,90,1.8189894035458565e-11,CF
2763,18,90,3.637978807091713e-12,CF
2764,19,90,1.4551915228366852e-11,CF
2765,20,90,3.637978807091713e-12,CF
2766,21,90,3.637978807091713e-12,CF
2767,22,90,7.275957614183426e-12,CF
2768,23,90,7.275957614183426e-12,CF
2769,24,90,305.9999999999927,CF
2770,25,90,3.637978807091713e-12,CF
2771,26,90,1.8189894035458565e-11,CF
2772,27,90,305.99999999999665,CF
2773,28,90,4.552358490173006e-12,CF
2774,29,90,305.9999999999887,CF
2775,30,90,305.999999999989,CF
2776,31,90,305.99999999998545,CF
2777,32,90,305.99999999999307,CF
2778,33,90,4.409361764601273e-12,CF
2779,34,90,305.9999999999927,CF
2780,35,90,3.974820472762943e-12,CF
2781,36,90,305.9999999999891,CF
2782,37,90,3.637978807091713e-12,CF
2783,38,90,305.9999999999953,CF
2784,39,90,3.635092227227601e-12,CF
2785,40,90,305.9999999999899,CF
2786,41,90,305.9999999999966,CF
2787,42,90,7.270184454455116e-12,CF
2788,43,90,305.9999999999893,CF
2789,44,90,305.9999999999899,CF
2790,45,90,305.9999999999782,CF
2791,46,90,305.9999999999827,CF
2792,47,90,306.0000000000002,CF
2793,48,90,4.722222612940658e-12,CF
2794,49,90,3.2274183325852877e-12,CF
2795,50,90,305.99999999998533,CF
2796,51,90,3.6350922272276443e-12,CF
2797,52,90,305.99999999996845,CF
2798,1,91,6752.6,MF
2799,2,91,26295.0,BL
2800,3,91,19246.000000000007,CF
2801,4,91,19246.000000000004,CF
2802,5,91,2.9103830456733704e-11,CF
2803,6,91,305.9999999999818,CF
2804,7,91,3.637978807091713e-12,CF
2805,8,91,7.275957614183426e-12,CF
2806,9,91,3.637978807091713e-12,CF
2807,10,91,3.637978807091713e-12,CF
2808,11,91,1.0913936421275137e-11,CF
2809,12,91,3.637978807091713e-12,CF
2810,13,91,7.275957614183426e-12,CF
2811,14,91,3.637978807091713e-12,CF
2812,15,91,3.637978807091713e-12,CF
2813,16,91,1.0913936421275139e-11,CF
2814,17,91,1.8189894035458565e-11,CF
2815,18,91,3.637978807091713e-12,CF
2816,19,91,1.4551915228366852e-11,CF
2817,20,91,3.637978807091713e-12,CF
2818,21,91,3.637978807091713e-12,CF
2819,22,91,7.275957614183426e-12,CF
2820,23,91,7.275957614183426e-12,CF
2821,24,91,305.9999999999927,CF
2822,25,91,3.637978807091713e-12,CF
2823,26,91,1.8189894035458565e-11,CF
2824,27,91,305.99999999999665,CF
2825,28,91,4.552358490173006e-12,CF
2826,29,91,305.9999999999887,CF
2827,30,91,305.999999999989,CF
2828,31,91,305.99999999998545,CF
2829,32,91,305.99999999999307,CF
2830,33,91,4.409361764601273e-12,CF
2831,34,91,305.9999999999927,CF
2832,35,91,3.974820472762943e-12,CF
2833,36,91,305.9999999999891,CF
2834,37,91,3.637978807091713e-12,CF
2835,38,91,305.9999999999953,CF
2836,39,91,3.635092227227601e-12,CF
2837,40,91,305.9999999999899,CF
2838,41,91,305.9999999999966,CF
2839,42,91,7.270184454455116e-12,CF
2840,43,91,305.9999999999893,CF
2841,44,91,305.9999999999899,CF
2842,45,91,305.9999999999782,CF
2843,46,91,305.9999999999827,CF
2844,47,91,306.0000000000002,CF
2845,48,91,4.722222612940658e-12,CF
2846,49,91,3.2274183325852877e-12,CF
2847,50,91,305.99999999998533,CF
2848,51,91,3.6350922272276443e-12,CF
2849,52,91,305.99999999996845,CF
2850,1,92,6752.6,MF
2851,2,92,26295.0,BL
2852,3,92,19246.000000000007,CF
2853,4,92,19246.000000000004,CF
2854,5,92,2.9103830456733704e-11,CF
2855,6,92,305.9999999999818,CF
2856,7,92,3.637978807091713e-12,CF
2857,8,92,7.275957614183426e-12,CF
2858,9,92,3.637978807091713e-12,CF
2859,10,92,3.637978807091713e-12,CF
2860,11,92,1.0913936421275137e-11,CF
2861,12,92,3.637978807091713e-12,CF
2862,13,92,7.275957614183426e-12,CF
2863,14,92,3.637978807091713e-12,CF
2864,15,92,3.637978807091713e-12,CF
2865,16,92,1.0913936421275139e-11,CF
2866,17,92,1.8189894035458565e-11,CF
2867,18,92,3.637978807091713e-12,CF
2868,19,92,1.4551915228366852e-11,CF
2869,20,92,3.637978807091713e-12,CF
2870,21,92,3.637978807091713e-12,CF
2871,22,92,7.275957614183426e-12,CF
2872,23,92,7.275957614183426e-12,CF
2873,24,92,305.9999999999927,CF
2874,25,92,3.637978807091713e-12,CF
2875,26,92,1.8189894035458565e-11,CF
2876,27,92,305.99999999999665,CF
2877,28,92,4.552358490173006e-12,CF
2878,29,92,305.9999999999887,CF
2879,30,92,305.999999999989,CF
2880,31,92,305.99999999998545,CF
2881,32,92,305.99999999999307,CF
2882,33,92,4.409361764601273e-12,CF
2883,34,92,305.9999999999927,CF
2884,35,92,3.974820472762943e-12,CF
2885,36,92,305.9999999999891,CF
2886,37,92,3.637978807091713e-12,CF
2887,38,92,305.9999999999953,CF
2888,39,92,3.635092227227601e-12,CF
2889,40,92,305.9999999999899,CF
2890,41,92,305.9999999999966,CF
2891,42,92,7.270184454455116e-12,CF
2892,43,92,305.9999999999893,CF
2893,44,92,305.9999999999899,CF
2894,45,92,305.9999999999782,CF
2895,46,92,305.9999999999827,CF
2896,47,92,306.0000000000002,CF
2897,48,92,4.722222612940658e-12,CF
2898,49,92,3.2274183325852877e-12,CF
2899,50,92,305.99999999998533,CF
2900,51,92,3.6350922272276443e-12,CF
2901,52,92,305.99999999996845,CF
2902,1,93,6752.6,MF
2903,2,93,26295.0,BL
2904,3,93,19246.000000000007,CF
2905,4,93,19246.000000000004,CF
2906,5,93,2.9103830456733704e-11,CF
2907,6,93,305.9999999999818,CF
2908,7,93,3.637978807091713e-12,CF
2909,8,93,7.275957614183426e-12,CF
2910,9,93,3.637978807091713e-12,CF
2911,10,93,3.637978807091713e-12,CF
2912,11,93,1.0913936421275137e-11,CF
2913,12,93,3.637978807091713e-12,CF
2914,13,93,7.275957614183426e-12,CF
2915,14,93,3.637978807091713e-12,CF
2916,15,93,3.637978807091713e-12,CF
2917,16,93,1.0913936421275139e-11,CF
2918,17,93,1.8189894035458565e-11,CF
2919,18,93,3.637978807091713e-12,CF
2920,19,93,1.4551915228366852e-11,CF
2921,20,93,3.637978807091713e-12,CF
2922,21,93,3.637978807091713e-12,CF
2923,22,93,7.275957614183426e-12,CF
2924,23,93,7.275957614183426e-12,CF
2925,24,93,305.9999999999927,CF
2926,25,93,3.637978807091713e-12,CF
2927,26,93,1.8189894035458565e-11,CF
2928,27,93,305.99999999999665,CF
2929,28,93,4.552358490173006e-12,CF
2930,29,93,305.9999999999887,CF
2931,30,93,305.999999999989,CF
2932,31,93,305.99999999998545,CF
2933,32,93,305.99999999999307,CF
2934,33,93,4.409361764601273e-12,CF
2935,34,93,305.9999999999927,CF
2936,35,93,3.974820472762943e-12,CF
2937,36,93,305.9999999999891,CF
2938,37,93,3.637978807091713e-12,CF
2939,38,93,305.9999999999953,CF
2940,39,93,3.635092227227601e-12,CF
2941,40,93,305.9999999999899,CF
2942,41,93,305.9999999999966,CF
2943,42,93,7.270184454455116e-12,CF
2944,43,93,305.9999999999893,CF
2945,44,93,305.9999999999899,CF
2946,45,93,305.9999999999782,CF
2947,46,93,305.9999999999827,CF
2948,47,93,306.0000000000002,CF
2949,48,93,4.722222612940658e-12,CF
2950,49,93,3.2274183325852877e-12,CF
2951,50,93,305.99999999998533,CF
2952,51,93,3.6350922272276443e-12,CF
2953,52,93,305.99999999996845,CF
2954,1,94,6752.6,MF
2955,2,94,26295.0,BL
2956,3,94,19246.000000000007,CF
2957,4,94,19246.000000000004,CF
2958,5,94,2.9103830456733704e-11,CF
2959,6,94,305.9999999999818,CF
2960,7,94,3.637978807091713e-12,CF
2961,8,94,7.275957614183426e-12,CF
2962,9,94,3.637978807091713e-12,CF
2963,10,94,3.637978807091713e-12,CF
2964,11,94,1.0913936421275137e-11,CF
2965,12,94,3.637978807091713e-12,CF
2966,13,94,7.275957614183426e-12,CF
2967,14,94,3.637978807091713e-12,CF
2968,15,94,3.637978807091713e-12,CF
2969,16,94,1.0913936421275139e-11,CF
2970,17,94,1.8189894035458565e-11,CF
2971,18,94,3.637978807091713e-12,CF
2972,19,94,1.4551915228366852e-11,CF
2973,20,94,3.637978807091713e-12,CF
2974,21,94,3.637978807091713e-12,CF
2975,22,94,7.275957614183426e-12,CF
2976,23,94,7.275957614183426e-12,CF
2977,24,94,305.9999999999927,CF
2978,25,94,3.637978807091713e-12,CF
2979,26,94,1.8189894035458565e-11,CF
2980,27,94,305.99999999999665,CF
2981,28,94,4.552358490173006e-12,CF
2982,29,94,305.9999999999887,CF
2983,30,94,305.999999999989,CF
2984,31,94,305.99999999998545,CF
2985,32,94,305.99999999999307,CF
2986,33,94,4.409361764601273e-12,CF
2987,34,94,305.9999999999927,CF
2988,35,94,3.974820472762943e-12,CF
2989,36,94,305.9999999999891,CF
2990,37,94,3.637978807091713e-12,CF
2991,38,94,305.9999999999953,CF
2992,39,94,3.635092227227601e-12,CF
2993,40,94,305.9999999999899,CF
2994,41,94,305.9999999999966,CF
2995,42,94,7.270184454455116e-12,CF
2996,43,94,305.9999999999893,CF
2997,44,94,305.9999999999899,CF
2998,45,94,305.9999999999782,CF
2999,46,94,305.9999999999827,CF
3000,47,94,306.0000000000002,CF
3001,48,94,4.722222612940658e-12,CF
3002,49,94,3.2274183325852877e-12,CF
3003,50,94,305.99999999998533,CF
3004,51,94,3.6350922272276443e-12,CF
3005,52,94,305.99999999996845,CF
3006,1,95,6752.6,MF
3007,2,95,26295.0,BL
3008,3,95,19246.000000000007,CF
3009,4,95,19246.000000000004,CF
3010,5,95,2.9103830456733704e-11,CF
3011,6,95,305.9999999999818,CF
3012,7,95,3.637978807091713e-12,CF
3013,8,95,7.275957614183426e-12,CF
3014,9,95,3.637978807091713e-12,CF
3015,10,95,3.637978807091713e-12,CF
3016,11,95,1.0913936421275137e-11,CF
3017,12,95,3.637978807091713e-12,CF
3018,13,95,7.275957614183426e-12,CF
3019,14,95,3.637978807091713e-12,CF
3020,15,95,3.637978807091713e-12,CF
3021,16,95,1.0913936421275139e-11,CF
3022,17,95,1.8189894035458565e-11,CF
3023,18,95,3.637978807091713e-12,CF
3024,19,95,1.4551915228366852e-11,CF
3025,20,95,3.637978807091713e-12,CF
3026,21,95,3.637978807091713e-12,CF
3027,22,95,7.275957614183426e-12,CF
3028,23,95,7.275957614183426e-12,CF
3029,24,95,305.9999999999927,CF
3030,25,95,3.637978807091713e-12,CF
3031,26,95,1.8189894035458565e-11,CF
3032,27,95,305.99999999999665,CF
3033,28,95,4.552358490173006e-12,CF
3034,29,95,305.9999999999887,CF
3035,30,95,305.999999999989,CF
3036,31,95,305.99999999998545,CF
3037,32,95,305.99999999999307,CF
3038,33,95,4.409361764601273e-12,CF
3039,34,95,305.9999999999927,CF
3040,35,95,3.974820472762943e-12,CF
3041,36,95,305.9999999999891,CF
3042,37,95,3.637978807091713e-12,CF
3043,38,95,305.9999999999953,CF
3044,39,95,3.635092227227601e-12,CF
3045,40,95,305.9999999999899,CF
3046,41,95,305.9999999999966,CF
3047,42,95,7.270184454455116e-12,CF
3048,43,95,305.9999999999893,CF
3049,44,95,305.9999999999899,CF
3050,45,95,305.9999999999782,CF
3051,46,95,305.9999999999827,CF
3052,47,95,306.0000000000002,CF
3053,48,95,4.722222612940658e-12,CF
3054,49,95,3.2274183325852877e-12,CF
3055,50,95,305.99999999998533,CF
3056,51,95,3.6350922272276443e-12,CF
3057,52,95,305.99999999996845,CF
3058,1,96,6752.6,MF
3059,2,96,26295.0,BL
3060,3,96,19246.000000000007,CF
3061,4,96,19246.000000000004,CF
3062,5,96,2.9103830456733704e-11,CF
3063,6,96,305.9999999999818,CF
3064,7,96,3.637978807091713e-12,CF
3065,8,96,7.275957614183426e-12,CF
3066,9,96,3.637978807091713e-12,CF
3067,10,96,3.637978807091713e-12,CF
3068,11,96,1.0913936421275137e-11,CF
3069,12,96,3.637978807091713e-12,CF
3070,13,96,7.275957614183426e-12,CF
3071,14,96,3.637978807091713e-12,CF
3072,15,96,3.637978807091713e-12,CF
3073,16,96,1.0913936421275139e-11,CF
3074,17,96,1.8189894035458565e-11,CF
3075,18,96,3.637978807091713e-12,CF
3076,19,96,1.4551915228366852e-11,CF
3077,20,96,3.637978807091713e-12,CF
3078,21,96,3.637978807091713e-12,CF
3079,22,96,7.275957614183426e-12,CF
3080,23,96,7.275957614183426e-12,CF
3081,24,96,305.9999999999927,CF
3082,25,96,3.637978807091713e-12,CF
3083,26,96,1.8189894035458565e-11,CF
3084,27,96,305.99999999999665,CF
3085,28,96,4.552358490173006e-12,CF
3086,29,96,305.9999999999887,CF
3087,30,96,305.999999999989,CF
3088,31,96,305.99999999998545,CF
3089,32,96,305.99999999999307,CF
3090,33,96,4.409361764601273e-12,CF
3091,34,96,305.9999999999927,CF
3092,35,96,3.974820472762943e-12,CF
3093,36,96,305.9999999999891,CF
3094,37,96,3.637978807091713e-12,CF
3095,38,96,305.9999999999953,CF
3096,39,96,3.635092227227601e-12,CF
3097,40,96,305.9999999999899,CF
3098,41,96,305.9999999999966,CF
3099,42,96,7.270184454455116e-12,CF
3100,43,96,305.9999999999893,CF
3101,44,96,305.9999999999899,CF
3102,45,96,305.9999999999782,CF
3103,46,96,305.9999999999827,CF
3104,47,96,306.0000000000002,CF
3105,48,96,4.722222612940658e-12,CF
3106,49,96,3.2274183325852877e-12,CF
3107,50,96,305.99999999998533,CF
3108,51,96,3.6350922272276443e-12,CF
3109,52,96,305.99999999996845,CF
3110,1,97,6752.6,MF
3111,2,97,26295.0,BL
3112,3,97,19246.000000000007,CF
3113,4,97,19246.000000000004,CF
3114,5,97,2.9103830456733704e-11,CF
3115,6,97,305.9999999999818,CF
3116,7,97,3.637978807091713e-12,CF
3117,8,97,7.275957614183426e-12,CF
3118,9,97,3.637978807091713e-12,CF
3119,10,97,3.637978807091713e-12,CF
3120,11,97,1.0913936421275137e-11,CF
3121,12,97,3.637978807091713e-12,CF
3122,13,97,7.275957614183426e-12,CF
3123,14,97,3.637978807091713e-12,CF
3124,15,97,3.637978807091713e-12,CF
3125,16,97,1.0913936421275139e-11,CF
3126,17,97,1.8189894035458565e-11,CF
3127,18,97,3.637978807091713e-12,CF
3128,19,97,1.4551915228366852e-11,CF
3129,20,97,3.637978807091713e-12,CF
3130,21,97,3.637978807091713e-12,CF
3131,22,97,7.275957614183426e-12,CF
3132,23,97,7.275957614183426e-12,CF
3133,24,97,305.9999999999927,CF
3134,25,97,3.637978807091713e-12,CF
3135,26,97,1.8189894035458565e-11,CF
3136,27,97,305.99999999999665,CF
3137,28,97,4.552358490173006e-12,CF
3138,29,97,305.9999999999887,CF
3139,30,97,305.999999999989,CF
3140,31,97,305.99999999998545,CF
3141,32,97,305.99999999999307,CF
3142,33,97,4.409361764601273e-12,CF
3143,34,97,305.9999999999927,CF
3144,35,97,3.974820472762943e-12,CF
3145,36,97,305.9999999999891,CF
3146,37,97,3.637978807091713e-12,CF
3147,38,97,305.9999999999953,CF
3148,39,97,3.635092227227601e-12,CF
3149,40,97,305.9999999999899,CF
3150,41,97,305.9999999999966,CF
3151,42,97,7.270184454455116e-12,CF
3152,43,97,305.9999999999893,CF
3153,44,97,305.9999999999899,CF
3154,45,97,305.9999999999782,CF
3155,46,97,305.9999999999827,CF
3156,47,97,306.0000000000002,CF
3157,48,97,4.722222612940658e-12,CF
3158,49,97,3.2274183325852877e-12,CF
3159,50,97,305.99999999998533,CF
3160,51,97,3.6350922272276443e-12,CF
3161,52,97,305.99999999996845,CF
3162,1,98,6752.6,MF
3163,2,98,26295.0,BL
3164,3,98,19246.000000000007,CF
3165,4,98,19246.000000000004,CF
3166,5,98,2.9103830456733704e-11,CF
3167,6,98,305.9999999999818,CF
3168,7,98,3.637978807091713e-12,CF
3169,8,98,7.275957614183426e-12,CF
3170,9,98,3.637978807091713e-12,CF
3171,10,98,3.637978807091713e-12,CF
3172,11,98,1.0913936421275137e-11,CF
3173,12,98,3.637978807091713e-12,CF
3174,13,98,7.275957614183426e-12,CF
3175,14,98,3.637978807091713e-12,CF
3176,15,98,3.637978807091713e-12,CF
3177,16,98,1.0913936421275139e-11,CF
3178,17,98,1.8189894035458565e-11,CF
3179,18,98,3.637978807091713e-12,CF
3180,19,98,1.4551915228366852e-11,CF
3181,20,98,3.637978807091713e-12,CF
3182,21,98,3.637978807091713e-12,CF
3183,22,98,7.275957614183426e-12,CF
3184,23,98,7.275957614183426e-12,CF
3185,24,98,305.9999999999927,CF
3186,25,98,3.637978807091713e-12,CF
3187,26,98,1.8189894035458565e-11,CF
3188,27,98,305.99999999999665,CF
3189,28,98,4.552358490173006e-12,CF
3190,29,98,305.9999999999887,CF
3191,30,98,305.999999999989,CF
3192,31,98,305.99999999998545,CF
3193,32,98,305.99999999999307,CF
3194,33,98,4.409361764601273e-12,CF
3195,34,98,305.9999999999927,CF
3196,35,98,3.974820472762943e-12,CF
3197,36,98,305.9999999999891,CF
3198,37,98,3.637978807091713e-12,CF
3199,38,98,305.9999999999953,CF
3200,39,98,3.635092227227601e-12,CF
3201,40,98,305.9999999999899,CF
3202,41,98,305.9999999999966,CF
3203,42,98,7.270184454455116e-12,CF
3204,43,98,305.9999999999893,CF
3205,44,98,305.9999999999899,CF
3206,45,98,305.9999999999782,CF
3207,46,98,305.9999999999827,CF
3208,47,98,306.0000000000002,CF
3209,48,98,4.722222612940658e-12,CF
3210,49,98,3.2274183325852877e-12,CF
3211,50,98,305.99999999998533,CF
3212,51,98,3.6350922272276443e-12,CF
3213,52,98,305.99999999996845,CF
3214,1,99,6752.6,MF
3215,2,99,26295.0,BL
3216,3,99,19246.000000000007,CF
3217,4,99,19246.000000000004,CF
3218,5,99,2.9103830456733704e-11,CF
3219,6,99,305.9999999999818,CF
3220,7,99,3.637978807091713e-12,CF
3221,8,99,7.275957614183426e-12,CF
3222,9,99,3.637978807091713e-12,CF
3223,10,99,3.637978807091713e-12,CF
3224,11,99,1.0913936421275137e-11,CF
3225,12,99,3.637978807091713e-12,CF
3226,13,99,7.275957614183426e-12,CF
3227,14,99,3.637978807091713e-12,CF
3228,15,99,3.637978807091713e-12,CF
3229,16,99,1.0913936421275139e-11,CF
3230,17,99,1.8189894035458565e-11,CF
3231,18,99,3.637978807091713e-12,CF
3232,19,99,1.4551915228366852e-11,CF
3233,20,99,3.637978807091713e-12,CF
3234,21,99,3.637978807091713e-12,CF
3235,22,99,7.275957614183426e-12,CF
3236,23,99,7.275957614183426e-12,CF
3237,24,99,305.9999999999927,CF
3238,25,99,3.637978807091713e-12,CF
3239,26,99,1.8189894035458565e-11,CF
3240,27,99,305.99999999999665,CF
3241,28,99,4.552358490173006e-12,CF
3242,29,99,305.9999999999887,CF
3243,30,99,305.999999999989,CF
3244,31,99,305.99999999998545,CF
3245,32,99,305.99999999999307,CF
3246,33,99,4.409361764601273e-12,CF
3247,34,99,305.9999999999927,CF
3248,35,99,3.974820472762943e-12,CF
3249,36,99,305.9999999999891,CF
3250,37,99,3.637978807091713e-12,CF
3251,38,99,305.9999999999953,CF
3252,39,99,3.635092227227601e-12,CF
3253,40,99,305.9999999999899,CF
3254,41,99,305.9999999999966,CF
3255,42,99,7.270184454455116e-12,CF
3256,43,99,305.9999999999893,CF
3257,44,99,305.9999999999899,CF
3258,45,99,305.9999999999782,CF
3259,46,99,305.9999999999827,CF
3260,47,99,306.0000000000002,CF
3261,48,99,4.722222612940658e-12,CF
3262,49,99,3.2274183325852877e-12,CF
3263,50,99,305.99999999998533,CF
3264,51,99,3.6350922272276443e-12,CF
3265,52,99,305.99999999996845,CF
3266,1,100,6752.6,MF
3267,2,100,26295.0,BL
3268,3,100,19246.000000000007,CF
3269,4,100,19246.000000000004,CF
3270,5,100,2.9103830456733704e-11,CF
3271,6,100,305.9999999999818,CF
3272,7,100,3.637978807091713e-12,CF
3273,8,100,7.275957614183426e-12,CF
3274,9,100,3.637978807091713e-12,CF
3275,10,100,3.637978807091713e-12,CF
3276,11,100,1.0913936421275137e-11,CF
3277,12,100,3.637978807091713e-12,CF
3278,13,100,7.275957614183426e-12,CF
3279,14,100,3.637978807091713e-12,CF
3280,15,100,3.637978807091713e-12,CF
3281,16,100,1.0913936421275139e-11,CF
3282,17,100,1.8189894035458565e-11,CF
3283,18,100,3.637978807091713e-12,CF
3284,19,100,1.4551915228366852e-11,CF
3285,20,100,3.637978807091713e-12,CF
3286,21,100,3.637978807091713e-12,CF
3287,22,100,7.275957614183426e-12,CF
3288,23,100,7.275957614183426e-12,CF
3289,24,100,305.9999999999927,CF
3290,25,100,3.637978807091713e-12,CF
3291,26,100,1.8189894035458565e-11,CF
3292,27,100,305.99999999999665,CF
3293,28,100,4.552358490173006e-12,CF
3294,29,100,305.9999999999887,CF
3295,30,100,305.999999999989,CF
3296,31,100,305.99999999998545,CF
3297,32,100,305.99999999999307,CF
3298,33,100,4.409361764601273e-12,CF
3299,34,100,305.9999999999927,CF
3300,35,100,3.974820472762943e-12,CF
3301,36,100,305.9999999999891,CF
3302,37,100,3.637978807091713e-12,CF
3303,38,100,305.9999999999953,CF
3304,39,100,3.635092227227601e-12,CF
3305,40,100,305.9999999999899,CF
3306,41,100,305.9999999999966,CF
3307,42,100,7.270184454455116e-12,CF
3308,43,100,305.9999999999893,CF
3309,44,100,305.9999999999899,CF
3310,45,100,305.9999999999782,CF
3311,46,100,305.9999999999827,CF
3312,47,100,306.0000000000002,CF
3313,48,100,4.722222612940658e-12,CF
3314,49,100,3.2274183325852877e-12,CF
3315,50,100,305.99999999998533,CF
3316,51,100,3.6350922272276443e-12,CF
3317,52,100,305.99999999996845,CF
3318,1,101,6752.6,MF
3319,2,101,26295.0,BL
3320,3,101,19246.000000000007,CF
3321,4,101,19246.000000000004,CF
3322,5,101,2.9103830456733704e-11,CF
3323,6,101,305.9999999999818,CF
3324,7,101,3.637978807091713e-12,CF
3325,8,101,7.275957614183426e-12,CF
3326,9,101,3.637978807091713e-12,CF
3327,10,101,3.637978807091713e-12,CF
3328,11,101,1.0913936421275137e-11,CF
3329,12,101,3.637978807091713e-12,CF
3330,13,101,7.275957614183426e-12,CF
3331,14,101,3.637978807091713e-12,CF
3332,15,101,3.637978807091713e-12,CF
3333,16,101,1.0913936421275139e-11,CF
3334,17,101,1.8189894035458565e-11,CF
